projectName,unitName,epShort,samplingStartDate,plot,treeTagNo,scientificName,dbh_in,ht_ft,htlc_ft,cbh_ft,status,crownScorch_%,maxScorchHt_ft,minBoleChar_ft,maxBoleChar_ft,burnSeverity
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,718,Pseudotsuga menziesii,6.7,40,18,18,L,0,,0,1,1
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,717,Pseudotsuga menziesii,11,74,14,14,D,1,8,0,3,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3323,Pinus ponderosa,4.1,23,16,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3328,Pinus ponderosa,2.3,8.5,6,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3329,Pinus ponderosa,3.2,13,7,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3330,Pinus ponderosa,10.8,57,13,5.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3332,Pinus ponderosa,5,5,,,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3322,Pinus ponderosa,9,41,18,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3321,Pinus ponderosa,8.3,56,19,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3325,Pinus ponderosa,3.3,21,13,6,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3326,Pinus ponderosa,3.2,10,5,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3320,Pinus ponderosa,5.5,24,15,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3318,Pinus ponderosa,8.6,50,26,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3305,Pinus ponderosa,10.3,34,17,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3306,Pinus ponderosa,16.1,65,24,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3309,Pinus ponderosa,17.2,74,25,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3333,Pinus ponderosa,16.5,81,27,4.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3315,Pseudotsuga menziesii,1.2,11,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3310,Pseudotsuga menziesii,2.9,20,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3319,Pseudotsuga menziesii,1,8,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3311,Pseudotsuga menziesii,3.2,16,3.5,0.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3312,Pseudotsuga menziesii,1.4,9,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3331,Pseudotsuga menziesii,15.9,75,11,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3307,Pseudotsuga menziesii,1,7,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3308,Pseudotsuga menziesii,1.8,10,0.5,4.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3327,Pseudotsuga menziesii,4.4,25,5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3324,Pseudotsuga menziesii,9,52,13,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3317,Salix scouleriana,2.1,23,,,D,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3316,Salix scouleriana,1,14,5,,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3316,Salix scouleriana,2.8,22,,,D,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3317,Salix scouleriana,1,13,5.5,,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3314,Salix scouleriana,2.9,19,,,D,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3313,Salix scouleriana,2.2,20,,,D,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3313,Salix scouleriana,2.6,17,4.5,,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,3314,Salix scouleriana,1.3,12,5.5,,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3341,Pinus ponderosa,1.2,7,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3334,Pinus ponderosa,0.4,4.5,1.5,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3340,Pinus ponderosa,1.1,7.5,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3339,Pinus ponderosa,1.1,7,,4.5,D,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3338,Pinus ponderosa,22.5,99,37,37,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3335,Pinus ponderosa,1.6,8,2,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3337,Pseudotsuga menziesii,21.5,97,22,10,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3336,Pseudotsuga menziesii,1.7,9,2.8,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3345,Pinus ponderosa,15,11,,,D,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3342,Pseudotsuga menziesii,19.3,105,30,12,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3343,Pseudotsuga menziesii,13.7,72,23,7,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3344,Pseudotsuga menziesii,10.1,59,7.5,7.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3360,Pinus ponderosa,2.3,12,4,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3923,Pinus ponderosa,4.1,16,4.5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3924,Pinus ponderosa,3.2,14,4.5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3354,Pinus ponderosa,1.6,9.5,4.5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3362,Pinus ponderosa,2.9,13,4,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3363,Pinus ponderosa,1.1,8.5,3,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3364,Pinus ponderosa,4.5,20,5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3376,Pinus ponderosa,1.8,8,5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3366,Pinus ponderosa,2.4,13,7,6,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3350,Pinus ponderosa,1.6,7.5,2,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3353,Pinus ponderosa,2,9.5,3.5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3929,Pinus ponderosa,0.5,6.5,2,0.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3926,Pinus ponderosa,1,7.5,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3925,Pinus ponderosa,1.4,7.5,3.5,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3367,Pinus ponderosa,5.2,22,4.5,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3369,Pinus ponderosa,1.3,8,4,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3357,Pinus ponderosa,2.3,10.5,5,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3936,Pinus ponderosa,2.3,11,3.5,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3388,Pinus ponderosa,1.1,9,5.5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3930,Pinus ponderosa,1.3,8,3.5,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3931,Pinus ponderosa,36.3,125,27,27,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3933,Pinus ponderosa,0.3,6,2.5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3934,Pinus ponderosa,0.3,6,2.5,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3935,Pinus ponderosa,0.9,7,2.5,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3927,Pinus ponderosa,1.4,7.5,4.5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3937,Pinus ponderosa,1.1,7.5,2,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3928,Pinus ponderosa,1,6.5,3.5,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3905,Pinus ponderosa,1.2,7.5,2.5,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3932,Pinus ponderosa,0.5,6,3,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3916,Pinus ponderosa,1.3,8.5,4,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3915,Pinus ponderosa,1.1,9.5,5.5,5.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3913,Pinus ponderosa,2.5,14,2,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3377,Pinus ponderosa,0.8,6.5,5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3911,Pinus ponderosa,1.7,9.5,4.5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3912,Pinus ponderosa,0.9,7,4,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3909,Pinus ponderosa,1.6,10.5,6,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3918,Pinus ponderosa,1.4,9.6,4.5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3907,Pinus ponderosa,1.5,9,5,4.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3919,Pinus ponderosa,2.3,11,5.5,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3904,Pinus ponderosa,1.3,9,5,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3903,Pinus ponderosa,2.6,14,6,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3902,Pinus ponderosa,1.3,7.5,4.5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3901,Pinus ponderosa,1.6,9,3,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3400,Pinus ponderosa,1.9,10,5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3399,Pinus ponderosa,2.4,15,5,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3361,Pinus ponderosa,1.8,10,5,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3922,Pinus ponderosa,1.1,8,5,4.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3398,Pinus ponderosa,1,7,4.5,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3386,Pinus ponderosa,2.8,13,5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3396,Pinus ponderosa,0.4,5,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3380,Pinus ponderosa,2.7,14,5.5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3394,Pinus ponderosa,1.4,8.5,6,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3395,Pinus ponderosa,1.4,8.5,5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3392,Pinus ponderosa,1.3,9.5,6,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3391,Pinus ponderosa,1.4,8,4.5,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3390,Pinus ponderosa,1.3,8,4.5,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3389,Pinus ponderosa,2,12,6,4.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3917,Pinus ponderosa,0.7,6.5,2.5,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3387,Pinus ponderosa,2.6,12,5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3910,Pinus ponderosa,1.4,10.5,6,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3385,Pinus ponderosa,1.4,8,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3384,Pinus ponderosa,1.7,8.5,4.5,1.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3383,Pinus ponderosa,4.4,19,7,5.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3381,Pinus ponderosa,1.5,9,5.5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3378,Pinus ponderosa,1.8,8.5,5,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3379,Pinus ponderosa,1.7,9.5,4,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3397,Pinus ponderosa,1.1,7,4.5,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3914,Pinus ponderosa,1.2,9.5,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3393,Pinus ponderosa,1.3,9.5,5.5,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3352,Pinus ponderosa,1.5,8,4,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3375,Pinus ponderosa,3.5,11,5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3365,Pinus ponderosa,1.9,10,6.5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3372,Pinus ponderosa,1.5,10,4.5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3346,Pinus ponderosa,0.5,6,3,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3347,Pinus ponderosa,1.2,8.5,5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3920,Pinus ponderosa,2,11,4.5,3.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3373,Pinus ponderosa,4,17,6,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3348,Pinus ponderosa,1.5,9.5,4.5,4.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3374,Pinus ponderosa,1.3,8,4,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3368,Pseudotsuga menziesii,0.8,8.5,2.5,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3908,Pseudotsuga menziesii,1.2,9,3.5,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3382,Pseudotsuga menziesii,1.4,3.5,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3906,Pseudotsuga menziesii,1.5,9.5,1.5,0.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3349,Pseudotsuga menziesii,0.8,9,2.5,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3355,Pseudotsuga menziesii,2,11,4,2.5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3371,Pseudotsuga menziesii,2.9,16,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3358,Pseudotsuga menziesii,1.3,9,3,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3921,Pseudotsuga menziesii,2.5,13,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3351,Pseudotsuga menziesii,1.8,10.5,1.5,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3370,Pseudotsuga menziesii,0.7,8.5,3,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3359,Pseudotsuga menziesii,2.1,13,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,3356,Pseudotsuga menziesii,1.6,11,2,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3947,Pinus ponderosa,13.5,51,15,0,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3946,Pinus ponderosa,4.4,12,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3945,Pinus ponderosa,0.7,7,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3944,Pinus ponderosa,2.3,18,4,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3941,Pinus ponderosa,10.6,29,4,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3943,Pinus ponderosa,2.9,13,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3942,Pinus ponderosa,0.7,6,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3940,Pinus ponderosa,9.1,49,8,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3949,Pinus ponderosa,2.6,12,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3951,Pseudotsuga menziesii,8,37,5,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3939,Pseudotsuga menziesii,11,42,0,0,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3938,Pseudotsuga menziesii,11.8,70,5,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3952,Pseudotsuga menziesii,13.3,63,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3950,Pseudotsuga menziesii,2.1,13,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3948,Pseudotsuga menziesii,2.8,18,3,0,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3971,Pinus ponderosa,3.7,15,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3973,Pinus ponderosa,1.4,9,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3954,Pinus ponderosa,1.9,8,4,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3962,Pinus ponderosa,1.2,8,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3968,Pinus ponderosa,1.2,7,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3953,Pinus ponderosa,0.3,4,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3970,Pinus ponderosa,3.3,14,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3972,Pinus ponderosa,1.2,7,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3963,Pinus ponderosa,1.3,8,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3961,Pinus ponderosa,1.8,8,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3960,Pinus ponderosa,0.3,5,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3959,Pinus ponderosa,0.3,5,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3974,Pinus ponderosa,1.4,8,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3958,Pinus ponderosa,0.7,6,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3964,Pinus ponderosa,19.8,85,23,6,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3956,Pinus ponderosa,2.8,9,4,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3969,Pinus ponderosa,6.3,26,1,7,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3955,Pseudotsuga menziesii,0.4,6,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3966,Pseudotsuga menziesii,3.7,10,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3967,Pseudotsuga menziesii,7.1,43,2,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3965,Pseudotsuga menziesii,3.3,14,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,3957,Pseudotsuga menziesii,7.8,46,4,4,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3994,Pinus ponderosa,3.3,13,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3977,Pinus ponderosa,2.2,12,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3993,Pinus ponderosa,1.7,8,6,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3980,Pinus ponderosa,1.4,9,3,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3991,Pinus ponderosa,2.9,11,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3989,Pinus ponderosa,0.6,6,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3978,Pinus ponderosa,4.6,19,2,0,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3995,Pinus ponderosa,3.5,14,2,2,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3976,Pinus ponderosa,0.3,5,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3975,Pinus ponderosa,0.6,6,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3992,Pinus ponderosa,1,7,1,1,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3998,Pinus ponderosa,2.7,12,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3983,Populus tremuloides,4.6,42,19,19,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3985,Populus tremuloides,6.9,45,13,8,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3982,Populus tremuloides,4.2,32,13,13,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3984,Populus tremuloides,5.3,39,10,20,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3979,Populus tremuloides,0.4,8,5,5,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3997,Populus tremuloides,0.8,8,3,3,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3986,Populus tremuloides,6,41,,13,L,,,,,
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,3987,Pseudotsuga menziesii,2.7,16,1,1,L,,,,,
